ID_CUST,ID_SMS,DATE,NUM_TEXT
88,3,2023-12-27,28
262,1,2023-10-06,16
800,3,2023-12-07,34
898,2,2023-12-23,41
181,1,2023-12-18,16
709,1,2023-12-11,22
299,3,2023-12-10,37
743,1,2023-11-24,38
834,2,2023-10-30,43
143,1,2023-11-26,49
646,3,2023-11-24,20
366,2,2023-10-08,39
542,3,2023-11-24,45
519,2,2023-10-11,43
82,3,2023-12-27,48
318,1,2023-11-06,12
646,3,2023-12-27,37
26,3,2023-12-30,42
700,2,2023-11-29,21
633,2,2023-11-04,22
83,2,2023-12-12,6
921,3,2023-11-11,47
136,1,2023-11-02,39
443,2,2023-12-24,23
40,3,2023-12-12,7
67,2,2023-11-19,2
238,2,2023-12-08,38
672,2,2023-12-04,25
497,1,2023-11-03,46
113,2,2023-11-28,15
625,2,2023-11-29,41
12,2,2023-10-17,5
745,2,2023-10-25,31
302,3,2023-11-10,38
607,2,2023-11-04,18
508,1,2023-12-13,20
134,3,2023-11-04,34
340,2,2023-11-16,8
419,3,2023-12-10,22
579,1,2023-11-04,31
560,3,2023-11-12,24
429,2,2023-12-07,13
187,3,2023-10-29,37
172,2,2023-11-04,45
306,2,2023-12-21,20
6,1,2023-11-16,18
967,2,2023-12-02,27
664,2,2023-12-05,38
906,1,2023-12-25,33
749,3,2023-12-06,18
83,2,2023-11-21,21
553,2,2023-12-17,27
732,3,2023-10-17,44
20,3,2023-12-07,28
45,1,2023-10-13,16
257,3,2023-12-07,41
411,2,2023-10-25,34
973,1,2023-12-13,33
923,1,2023-10-09,27
368,2,2023-10-11,30
765,3,2023-12-27,43
272,2,2023-12-13,34
679,2,2023-11-30,19
102,2,2023-10-31,21
353,1,2023-10-04,18
715,2,2023-12-20,39
396,1,2023-12-24,49
120,2,2023-10-25,35
670,2,2023-11-30,19
535,2,2023-11-14,34
838,2,2023-11-01,23
241,1,2023-12-10,41
833,3,2023-12-24,25
980,2,2023-12-18,26
143,3,2023-11-11,32
93,1,2023-11-27,48
421,3,2023-12-28,36
50,1,2023-10-14,16
141,3,2023-12-10,10
578,3,2023-10-15,45
922,2,2023-11-06,43
782,1,2023-10-15,20
988,2,2023-10-06,47
162,1,2023-10-15,14
851,1,2023-12-04,38
952,2,2023-12-27,40
784,2,2023-12-29,44
25,2,2023-11-22,26
112,2,2023-12-18,41
226,1,2023-12-05,26
947,2,2023-10-28,29
681,3,2023-11-06,34
210,2,2023-10-18,29
464,1,2023-11-21,32
887,3,2023-10-05,49
226,1,2023-10-14,14
408,1,2023-10-27,42
490,3,2023-10-26,28
223,2,2023-12-03,10
931,1,2023-10-19,27
750,1,2023-11-08,29
196,3,2023-12-30,16
547,3,2023-12-13,36
170,3,2023-12-30,25
615,1,2023-10-07,39
163,2,2023-11-01,15
965,3,2023-10-24,50
9,1,2023-10-28,3
738,2,2023-11-28,30
213,2,2023-11-03,24
945,3,2023-10-23,46
10,3,2023-11-19,47
123,2,2023-11-05,4
74,1,2023-11-21,16
49,2,2023-11-21,49
143,2,2023-12-18,36
587,2,2023-12-30,19
823,3,2023-10-20,21
263,2,2023-11-23,39
713,3,2023-11-12,21
531,2,2023-12-19,34
145,3,2023-11-22,45
311,1,2023-11-16,23
746,1,2023-10-25,33
71,1,2023-10-18,19
520,3,2023-10-12,15
134,2,2023-11-05,24
76,2,2023-10-04,9
294,3,2023-11-07,27
816,3,2023-11-18,31
294,2,2023-11-09,27
581,2,2023-12-18,19
440,2,2023-10-24,17
664,3,2023-11-05,24
602,3,2023-11-25,48
613,2,2023-10-02,31
541,2,2023-11-28,21
507,3,2023-10-12,34
650,2,2023-10-09,30
728,3,2023-10-27,40
120,3,2023-11-12,28
963,1,2023-10-20,26
534,2,2023-10-22,23
50,1,2023-10-17,45
938,2,2023-10-30,49
523,1,2023-11-13,22
483,1,2023-11-23,31
454,1,2023-10-31,28
345,3,2023-11-04,33
414,3,2023-12-09,50
72,3,2023-10-25,6
24,2,2023-11-22,39
24,1,2023-11-28,49
512,1,2023-10-11,12
240,3,2023-12-21,42
304,2,2023-12-11,32
875,2,2023-11-27,48
818,2,2023-10-09,37
814,3,2023-11-01,19
119,2,2023-12-12,24
288,2,2023-11-24,29
940,3,2023-12-07,29
765,3,2023-11-09,30
352,2,2023-12-11,24
924,2,2023-12-28,44
707,3,2023-10-11,21
889,3,2023-10-14,33
863,1,2023-11-18,49
544,3,2023-12-01,22
579,1,2023-11-15,46
635,1,2023-12-17,44
151,3,2023-11-16,18
545,2,2023-12-28,14
266,2,2023-10-01,43
155,3,2023-11-27,26
948,2,2023-11-11,24
697,3,2023-11-29,43
716,1,2023-10-02,50
916,2,2023-10-24,33
61,2,2023-10-30,30
783,2,2023-11-01,23
968,3,2023-11-05,48
433,1,2023-10-30,21
176,2,2023-11-04,42
962,1,2023-11-25,34
22,3,2023-10-02,28
501,1,2023-10-27,17
286,3,2023-10-18,23
142,3,2023-10-05,30
283,3,2023-10-27,10
157,3,2023-11-18,21
626,1,2023-10-26,18
395,3,2023-10-22,17
784,3,2023-11-11,43
77,2,2023-12-07,8
457,1,2023-10-23,11
87,3,2023-11-08,11
257,1,2023-10-30,43
256,2,2023-11-17,42
68,3,2023-10-31,37
552,2,2023-10-26,20
836,2,2023-10-17,39
132,2,2023-10-24,17
924,2,2023-11-19,50
75,3,2023-11-05,35
428,2,2023-11-29,48
462,1,2023-11-29,15
54,2,2023-12-06,10
108,1,2023-11-24,22
144,2,2023-10-18,22
438,3,2023-11-06,27
484,2,2023-10-11,41
483,1,2023-11-16,18
665,2,2023-10-10,41
464,1,2023-10-08,39
380,1,2023-10-28,21
564,1,2023-12-21,32
161,2,2023-10-11,23
333,3,2023-11-10,50
182,3,2023-11-01,33
322,3,2023-10-15,42
215,1,2023-11-14,32
472,2,2023-10-29,15
119,3,2023-11-01,49
163,2,2023-11-09,45
144,2,2023-10-03,49
366,1,2023-11-09,13
738,2,2023-11-04,38
74,1,2023-12-20,19
408,2,2023-12-08,10
710,2,2023-11-09,32
957,3,2023-12-04,26
246,2,2023-10-31,11
105,1,2023-12-22,36
743,2,2023-10-05,47
901,2,2023-12-08,33
66,3,2023-12-05,45
392,1,2023-11-11,47
405,1,2023-10-26,29
161,3,2023-11-12,20
588,1,2023-10-17,26
861,3,2023-12-09,35
801,3,2023-12-04,34
92,1,2023-10-28,4
841,1,2023-12-07,22
583,3,2023-12-20,44
415,1,2023-10-20,38
736,1,2023-11-12,16
547,2,2023-10-16,21
829,3,2023-12-13,36
951,2,2023-11-12,49
136,3,2023-10-31,12
54,1,2023-12-23,47
633,1,2023-11-05,23
280,1,2023-11-18,48
346,3,2023-10-23,34
791,1,2023-10-27,32
189,1,2023-10-12,50
2,3,2023-12-25,49
192,1,2023-11-03,16
198,1,2023-12-04,17
618,1,2023-12-04,50
256,1,2023-12-22,22
662,1,2023-10-07,17
331,2,2023-10-21,50
836,3,2023-12-05,38
53,1,2023-12-10,16
472,3,2023-10-26,46
882,3,2023-12-16,41
542,2,2023-11-13,17
145,2,2023-11-22,9
198,3,2023-10-15,45
590,3,2023-12-17,28
101,1,2023-10-24,15
563,3,2023-11-16,22
287,2,2023-10-16,29
285,2,2023-10-04,38
732,3,2023-12-25,33
414,3,2023-11-04,42
142,1,2023-12-05,45
356,1,2023-10-06,28
944,2,2023-11-03,36
465,2,2023-10-07,31
982,1,2023-10-02,48
580,3,2023-11-05,37
265,2,2023-12-09,16
600,1,2023-11-06,27
904,3,2023-11-15,38
861,3,2023-11-28,40
135,3,2023-12-11,17
117,2,2023-10-10,18
842,1,2023-11-10,29
287,3,2023-11-26,17
965,1,2023-12-12,27
691,3,2023-12-07,39
6,2,2023-10-11,18
81,3,2023-12-02,13
410,2,2023-10-26,37
294,2,2023-11-24,28
680,2,2023-10-22,20
731,2,2023-12-16,17
43,2,2023-10-06,25
318,3,2023-11-03,24
502,2,2023-11-14,15
164,3,2023-12-04,43
820,1,2023-10-07,39
361,3,2023-10-03,22
256,2,2023-12-17,16
258,2,2023-12-24,47
392,3,2023-12-13,42
950,2,2023-12-26,41
410,1,2023-11-19,31
466,3,2023-11-13,12
57,3,2023-11-01,14
440,1,2023-10-24,26
985,1,2023-11-15,23
833,1,2023-10-19,32
463,1,2023-10-29,31
500,1,2023-11-02,40
616,3,2023-10-15,20
497,3,2023-12-21,12
674,1,2023-12-02,39
142,3,2023-12-04,43
490,1,2023-12-22,29
819,2,2023-10-01,36
964,1,2023-12-25,33
39,2,2023-10-30,47
917,1,2023-12-19,24
524,3,2023-12-05,50
584,1,2023-11-14,24
821,2,2023-11-28,43
124,3,2023-11-08,43
686,3,2023-12-26,32
220,1,2023-11-12,35
300,3,2023-11-03,36
520,1,2023-11-27,47
21,3,2023-10-14,5
164,1,2023-10-09,22
831,1,2023-11-26,28
593,2,2023-10-03,23
413,3,2023-10-14,36
374,1,2023-11-14,14
673,2,2023-10-23,34
565,3,2023-10-28,18
226,1,2023-12-02,20
401,1,2023-11-30,10
177,1,2023-10-28,10
95,2,2023-12-10,36
541,2,2023-12-19,21
873,2,2023-12-08,24
946,1,2023-11-04,48
295,1,2023-10-18,14
706,3,2023-10-10,17
340,2,2023-10-10,17
724,2,2023-12-02,40
433,1,2023-10-10,10
54,2,2023-10-24,23
650,3,2023-12-25,33
771,1,2023-12-01,41
206,2,2023-11-17,8
184,3,2023-11-05,21
94,1,2023-12-11,6
554,3,2023-10-28,32
888,1,2023-10-22,27
255,1,2023-11-24,41
475,1,2023-10-28,27
700,3,2023-12-13,31
150,1,2023-11-30,43
830,3,2023-12-17,50
251,1,2023-12-20,43
580,2,2023-12-20,42
866,1,2023-12-12,31
693,1,2023-11-10,17
710,1,2023-10-14,44
111,1,2023-11-08,41
651,3,2023-10-13,47
936,2,2023-10-09,44
154,2,2023-10-26,6
651,1,2023-10-12,40
946,3,2023-11-21,39
488,3,2023-10-17,44
221,1,2023-12-03,22
106,3,2023-12-03,19
838,3,2023-11-27,39
104,2,2023-10-19,47
491,2,2023-12-06,34
303,2,2023-11-23,33
406,2,2023-11-20,24
928,2,2023-11-06,31
868,3,2023-11-23,26
683,3,2023-12-05,19
156,2,2023-12-23,11
658,3,2023-10-15,20
217,2,2023-10-16,10
965,1,2023-12-05,34
607,3,2023-12-21,39
77,1,2023-10-22,27
529,1,2023-11-05,40
464,3,2023-10-07,49
891,3,2023-12-10,39
768,3,2023-12-25,44
526,1,2023-11-04,32
101,3,2023-11-26,26
244,2,2023-11-25,47
9,2,2023-10-06,31
32,3,2023-10-10,24
282,2,2023-12-25,12
38,2,2023-11-02,34
675,1,2023-10-05,50
936,2,2023-12-11,31
908,2,2023-11-21,42
457,2,2023-10-05,18
221,1,2023-11-08,46
377,1,2023-12-05,43
431,2,2023-10-17,28
434,3,2023-11-09,38
733,1,2023-12-05,16
734,3,2023-10-30,40
98,3,2023-12-28,24
913,3,2023-10-09,31
94,3,2023-11-02,30
593,1,2023-11-15,28
994,1,2023-11-18,50
983,1,2023-11-20,46
416,3,2023-10-09,30
423,1,2023-10-21,26
688,1,2023-10-31,44
832,1,2023-10-24,29
504,1,2023-10-16,36
439,1,2023-10-13,36
331,3,2023-12-08,26
32,2,2023-10-18,17
713,1,2023-11-08,44
959,3,2023-11-25,47
106,2,2023-12-19,11
654,1,2023-12-16,21
19,1,2023-11-18,37
981,3,2023-11-04,43
508,3,2023-10-02,19
154,3,2023-10-18,43
184,1,2023-12-06,20
370,1,2023-11-24,37
867,1,2023-12-30,46
691,2,2023-12-27,23
882,2,2023-10-15,28
993,2,2023-11-03,43
536,1,2023-12-26,35
744,2,2023-10-09,35
872,3,2023-12-26,47
822,1,2023-10-21,18
283,3,2023-10-28,44
981,2,2023-12-17,38
732,2,2023-12-13,19
339,1,2023-11-03,46
503,3,2023-12-19,45
199,2,2023-12-22,27
728,2,2023-12-06,45
953,1,2023-10-04,46
580,1,2023-10-22,29
857,3,2023-10-03,50
561,3,2023-10-27,33
219,3,2023-11-09,38
241,2,2023-12-19,23
429,2,2023-10-24,15
560,1,2023-11-26,44
28,2,2023-10-21,47
354,2,2023-10-08,19
483,2,2023-10-31,24
688,2,2023-11-26,34
451,1,2023-12-28,21
493,1,2023-10-19,49
500,2,2023-11-15,22
440,3,2023-10-18,32
768,3,2023-12-16,32
373,1,2023-12-05,30
996,3,2023-12-29,47
786,1,2023-10-07,46
716,1,2023-11-29,40
109,1,2023-11-17,25
906,1,2023-12-26,25
576,3,2023-12-01,31
964,1,2023-10-13,32
601,1,2023-10-25,43
19,3,2023-11-17,11
235,3,2023-12-17,6
140,2,2023-12-22,34
993,1,2023-10-27,25
391,3,2023-11-08,25
647,1,2023-10-10,40
322,2,2023-10-20,26
718,2,2023-11-16,17
569,1,2023-10-07,37
604,3,2023-10-13,25
17,2,2023-11-21,40
900,1,2023-10-22,45
622,1,2023-11-25,36
935,2,2023-11-26,21
708,3,2023-10-01,28
304,2,2023-11-06,18
83,3,2023-11-16,25
254,3,2023-12-10,50
890,3,2023-12-12,45
422,3,2023-12-28,16
179,2,2023-12-19,41
971,3,2023-10-21,45
426,2,2023-10-18,28
719,2,2023-12-12,31
390,2,2023-12-01,46
323,3,2023-10-31,11
697,1,2023-11-09,23
478,3,2023-11-06,34
951,1,2023-12-01,23
610,2,2023-10-31,48
833,2,2023-11-26,32
569,3,2023-10-09,32
437,1,2023-12-09,38
387,1,2023-12-05,42
949,1,2023-12-28,34
175,2,2023-12-15,5
635,1,2023-12-04,42
76,3,2023-10-19,34
309,3,2023-11-28,43
669,2,2023-12-11,32
111,3,2023-12-08,19
405,3,2023-10-14,11
801,3,2023-10-16,38
243,3,2023-11-30,22
539,1,2023-12-17,39
774,3,2023-12-28,27
554,1,2023-10-17,33
925,1,2023-10-21,21
305,1,2023-11-24,32
449,3,2023-12-12,46
895,3,2023-10-30,42
869,3,2023-10-23,50
923,1,2023-11-11,32
387,3,2023-10-10,45
150,1,2023-11-21,46
950,1,2023-11-12,33
399,1,2023-10-02,17
935,1,2023-10-20,38
980,1,2023-11-15,34
890,2,2023-12-11,49
603,3,2023-12-02,30
930,3,2023-10-21,37
345,1,2023-12-27,33
692,3,2023-10-20,39
188,2,2023-11-12,49
152,2,2023-12-01,36
989,3,2023-10-18,20
504,2,2023-10-29,37
208,3,2023-10-05,19
437,2,2023-11-10,32
659,2,2023-10-02,27
501,2,2023-10-08,38
671,2,2023-10-27,19
122,1,2023-11-15,29
459,1,2023-10-25,22
611,2,2023-10-17,28
171,2,2023-11-24,40
458,2,2023-11-30,20
507,3,2023-12-25,27
463,3,2023-11-28,31
946,1,2023-10-25,40
577,3,2023-10-25,43
660,1,2023-11-25,27
812,3,2023-12-22,29
375,2,2023-10-05,31
968,3,2023-11-08,36
621,3,2023-12-26,48
760,2,2023-12-09,37
695,2,2023-12-09,29
466,3,2023-10-24,48
448,2,2023-12-08,21
440,3,2023-10-12,49
490,2,2023-11-30,39
180,1,2023-11-12,12
720,1,2023-11-17,24
313,2,2023-11-27,14
236,3,2023-12-16,40
667,2,2023-10-12,36
277,2,2023-12-22,46
117,1,2023-11-30,45
689,2,2023-10-04,20
909,1,2023-12-19,42
609,2,2023-12-12,38
287,2,2023-12-20,40
544,3,2023-10-01,35
737,2,2023-11-26,34
92,1,2023-12-19,47
753,3,2023-11-14,46
983,2,2023-12-27,35
412,1,2023-12-15,26
395,2,2023-10-15,11
486,2,2023-11-20,49
526,3,2023-10-12,39
557,3,2023-10-14,15
446,3,2023-11-13,24
745,3,2023-10-02,41
957,3,2023-12-12,29
362,3,2023-10-07,40
781,1,2023-11-26,27
593,1,2023-11-21,47
231,3,2023-11-30,42
550,1,2023-10-31,38
829,1,2023-11-02,44
222,3,2023-11-29,50
166,1,2023-12-13,12
652,2,2023-11-28,34
127,2,2023-12-29,49
226,1,2023-12-18,28
709,3,2023-11-13,23
321,1,2023-10-31,18
276,2,2023-10-12,31
591,1,2023-12-04,38
379,2,2023-11-02,36
299,2,2023-12-01,13
614,2,2023-12-24,49
129,2,2023-11-01,21
553,2,2023-10-31,33
797,1,2023-11-07,34
829,1,2023-10-29,29
738,2,2023-11-23,23
471,3,2023-12-04,42
620,2,2023-12-07,47
958,1,2023-11-15,23
262,2,2023-10-29,41
929,3,2023-11-07,35
114,1,2023-11-06,35
11,3,2023-12-04,32
276,3,2023-12-07,32
826,3,2023-10-16,23
40,1,2023-12-03,3
820,1,2023-10-20,36
355,2,2023-10-29,31
661,3,2023-10-26,37
660,1,2023-10-26,15
838,2,2023-12-01,47
135,1,2023-11-26,34
117,3,2023-12-28,26
386,1,2023-10-27,18
985,1,2023-12-17,35
954,2,2023-12-03,25
716,2,2023-10-05,46
977,2,2023-10-01,38
602,3,2023-11-30,36
731,2,2023-10-21,41
874,3,2023-11-16,21
652,2,2023-10-13,34
507,1,2023-11-26,12
543,1,2023-10-02,50
664,1,2023-11-17,32
574,3,2023-11-02,27
164,2,2023-12-11,22
575,1,2023-10-30,31
245,1,2023-12-01,13
17,1,2023-11-08,40
397,1,2023-11-07,34
902,2,2023-10-02,33
466,2,2023-12-24,45
939,2,2023-11-11,44
67,1,2023-10-16,36
606,1,2023-10-05,38
825,3,2023-11-24,48
735,1,2023-11-17,30
885,2,2023-10-08,18
497,1,2023-10-19,34
22,3,2023-12-17,3
282,2,2023-10-18,13
805,2,2023-12-06,27
340,2,2023-11-28,23
206,3,2023-10-17,27
157,2,2023-10-30,39
527,2,2023-12-25,23
221,3,2023-12-03,21
107,3,2023-12-19,47
33,1,2023-11-10,23
709,2,2023-12-14,41
546,1,2023-12-25,49
853,3,2023-11-13,20
106,3,2023-11-29,42
24,2,2023-10-21,15
842,2,2023-12-14,29
581,2,2023-12-06,41
984,2,2023-10-05,30
492,2,2023-11-25,32
635,3,2023-12-15,44
751,1,2023-11-05,25
35,2,2023-12-12,42
664,2,2023-12-03,35
897,3,2023-10-19,30
906,1,2023-12-01,29
113,2,2023-10-03,22
770,3,2023-11-03,38
116,3,2023-11-05,11
888,1,2023-12-20,36
733,1,2023-12-12,37
425,3,2023-10-18,50
908,2,2023-10-24,44
740,2,2023-11-07,34
829,2,2023-10-19,44
634,2,2023-12-18,43
484,1,2023-11-14,45
785,2,2023-12-29,47
369,3,2023-11-13,35
828,3,2023-10-28,26
125,3,2023-12-19,16
917,1,2023-11-30,48
374,1,2023-12-06,41
569,2,2023-10-13,24
113,1,2023-12-01,32
763,3,2023-12-09,23
757,2,2023-11-19,39
43,2,2023-12-18,48
295,1,2023-11-04,29
169,3,2023-11-20,22
243,1,2023-11-16,38
859,1,2023-11-19,27
52,1,2023-10-24,2
901,2,2023-11-29,29
741,1,2023-10-07,25
202,1,2023-10-12,22
208,3,2023-10-31,8
336,2,2023-10-21,25
330,3,2023-10-15,40
510,1,2023-10-28,48
260,1,2023-10-10,21
672,2,2023-10-21,38
850,2,2023-12-11,31
859,2,2023-12-14,29
880,1,2023-12-13,20
705,1,2023-12-02,19
109,3,2023-12-09,29
187,3,2023-11-09,36
781,1,2023-10-11,25
437,2,2023-12-07,18
262,2,2023-10-06,43
552,3,2023-10-16,17
355,1,2023-10-22,25
759,1,2023-10-06,23
476,1,2023-10-10,19
516,2,2023-11-02,44
501,2,2023-11-08,29
409,2,2023-11-01,13
571,3,2023-10-05,32
918,2,2023-11-11,20
120,3,2023-10-08,29
179,2,2023-12-19,18
379,3,2023-11-11,27
855,2,2023-11-21,27
382,1,2023-10-05,41
109,3,2023-11-18,7
323,1,2023-10-12,14
767,2,2023-10-12,20
650,1,2023-11-24,42
866,1,2023-11-28,48
167,1,2023-12-29,31
396,1,2023-10-12,11
814,3,2023-10-05,33
154,3,2023-10-19,8
411,2,2023-11-25,19
416,2,2023-10-04,30
246,1,2023-12-10,32
211,2,2023-10-10,48
148,3,2023-12-01,31
813,3,2023-11-19,30
647,3,2023-10-24,15
10,2,2023-11-23,25
887,3,2023-11-15,33
763,2,2023-10-23,49
709,2,2023-10-10,25
867,3,2023-10-04,26
594,1,2023-12-03,43
942,1,2023-11-09,25
354,1,2023-10-14,14
362,2,2023-10-02,19
353,3,2023-12-15,31
88,1,2023-12-06,38
691,2,2023-12-29,34
740,2,2023-11-07,24
821,2,2023-10-10,43
947,2,2023-12-08,36
993,2,2023-12-14,39
484,3,2023-12-01,26
127,1,2023-10-24,16
829,2,2023-10-15,38
768,3,2023-11-27,22
578,1,2023-11-23,35
787,1,2023-11-05,41
770,1,2023-11-03,34
160,3,2023-11-01,44
555,2,2023-11-25,40
825,1,2023-11-03,48
538,1,2023-12-01,40
997,2,2023-10-16,48
777,2,2023-10-03,46
74,2,2023-11-25,45
999,3,2023-11-16,36
253,3,2023-12-05,26
505,1,2023-11-12,48
638,1,2023-12-28,15
732,3,2023-10-15,20
592,3,2023-10-10,36
840,1,2023-10-28,32
932,2,2023-10-27,43
911,2,2023-11-24,28
846,3,2023-10-06,23
113,2,2023-11-07,34
937,3,2023-10-12,43
982,2,2023-10-25,44
625,3,2023-11-19,19
631,3,2023-11-02,37
877,2,2023-11-01,25
567,3,2023-10-10,25
510,3,2023-10-16,27
523,3,2023-12-04,20
694,3,2023-11-07,38
756,2,2023-10-23,29
382,1,2023-11-26,13
963,3,2023-12-18,24
192,3,2023-12-24,5
948,2,2023-12-21,42
917,2,2023-12-16,24
408,3,2023-11-18,11
525,1,2023-11-15,38
32,3,2023-11-15,23
293,3,2023-10-07,25
739,1,2023-12-16,26
417,2,2023-12-06,49
151,2,2023-10-23,7
768,3,2023-10-08,37
897,2,2023-12-23,47
112,1,2023-11-24,40
590,3,2023-10-23,22
964,1,2023-12-25,20
804,3,2023-12-20,23
548,3,2023-12-05,17
765,3,2023-12-18,36
56,3,2023-11-29,13
670,2,2023-11-30,25
301,2,2023-11-14,13
894,3,2023-10-02,18
718,2,2023-12-28,20
382,2,2023-12-30,42
706,2,2023-10-27,28
259,1,2023-11-09,21
271,3,2023-11-28,46
513,1,2023-11-09,29
820,1,2023-12-03,48
645,1,2023-12-07,21
616,2,2023-12-12,24
347,3,2023-10-15,17
364,2,2023-11-10,33
567,1,2023-10-11,36
100,1,2023-11-21,26
404,2,2023-11-18,14
969,2,2023-10-30,21
589,1,2023-12-23,20
815,3,2023-11-15,24
783,3,2023-10-14,31
323,3,2023-11-10,13
531,2,2023-12-09,37
764,1,2023-11-01,50
52,2,2023-12-29,15
367,3,2023-11-23,19
288,2,2023-11-08,25
928,2,2023-12-18,26
851,1,2023-11-18,18
663,3,2023-12-02,47
353,1,2023-10-20,16
433,1,2023-10-23,13
10,1,2023-10-26,38
217,1,2023-11-11,41
492,2,2023-10-21,17
72,2,2023-11-01,30
898,1,2023-10-03,39
684,3,2023-12-27,44
885,2,2023-11-09,49
85,2,2023-10-18,21
707,3,2023-10-18,28
132,3,2023-11-19,30
950,3,2023-10-16,38
551,1,2023-10-04,13
671,1,2023-11-11,18
894,3,2023-12-25,35
926,1,2023-10-10,42
49,1,2023-11-14,4
760,3,2023-11-24,18
477,3,2023-10-13,47
980,2,2023-10-12,37
995,3,2023-12-27,40
691,2,2023-10-21,27
822,1,2023-11-26,23
51,1,2023-11-04,33
480,3,2023-12-19,37
535,2,2023-11-21,46
291,2,2023-11-06,50
926,3,2023-11-06,37
380,1,2023-12-10,8
708,1,2023-12-18,25
44,3,2023-11-29,7
636,2,2023-12-20,21
698,2,2023-12-26,29
671,2,2023-11-08,17
354,1,2023-12-07,10
135,3,2023-12-22,47
830,3,2023-12-27,38
325,1,2023-10-10,19
581,2,2023-10-06,15
842,1,2023-12-17,37
203,1,2023-10-04,6
864,2,2023-10-06,44
426,3,2023-12-23,45
21,2,2023-11-07,29
222,2,2023-12-09,26
823,2,2023-12-10,26
12,2,2023-11-27,44
394,2,2023-11-27,40
142,1,2023-10-14,28
939,1,2023-10-03,35
330,3,2023-10-31,46
684,2,2023-12-12,25
937,1,2023-11-30,25
380,1,2023-11-18,40
207,3,2023-10-14,23
881,1,2023-11-04,25
492,1,2023-12-07,27
934,3,2023-10-17,29
888,1,2023-11-25,27
24,3,2023-11-27,15
158,3,2023-11-11,10
132,2,2023-12-19,41
1,3,2023-11-17,37
770,1,2023-12-17,23
871,2,2023-12-14,20
807,2,2023-12-03,21
719,3,2023-12-10,16
493,2,2023-10-28,47
483,2,2023-10-23,33
725,2,2023-12-02,21
435,3,2023-11-06,18
4,2,2023-10-28,6
379,2,2023-11-03,29
256,3,2023-11-30,23
38,3,2023-12-29,40
555,2,2023-10-17,18
755,2,2023-12-09,42
153,1,2023-10-09,34
94,2,2023-11-13,24
25,2,2023-11-06,28
542,2,2023-10-21,31
23,1,2023-12-27,46
327,1,2023-10-17,47
617,2,2023-11-27,43
265,3,2023-11-02,50
302,2,2023-10-04,9
186,1,2023-12-24,6
955,3,2023-12-30,25
18,3,2023-10-24,6
616,1,2023-11-23,39
256,2,2023-11-27,12
321,1,2023-12-09,25
891,1,2023-10-24,19
685,1,2023-10-28,27
506,2,2023-11-25,28
376,3,2023-10-19,26
718,3,2023-12-12,19
242,1,2023-10-28,7
501,2,2023-11-10,29
374,3,2023-11-23,26
309,2,2023-11-19,47
960,3,2023-11-07,45
303,3,2023-11-15,46
317,3,2023-11-17,32
259,1,2023-11-08,44
259,1,2023-12-28,24
194,3,2023-11-14,12
444,2,2023-12-26,26
279,3,2023-12-04,19
919,2,2023-10-22,35
730,1,2023-10-17,32
274,1,2023-11-07,47
587,3,2023-12-28,20
388,3,2023-11-23,40
804,3,2023-10-07,22
540,3,2023-11-28,15
904,3,2023-11-15,21
638,2,2023-12-16,24
758,1,2023-11-12,49
975,2,2023-12-28,34
290,2,2023-10-02,9
198,1,2023-12-24,13
783,3,2023-12-24,28
326,1,2023-12-29,42
651,3,2023-10-31,16
77,2,2023-12-22,50
661,1,2023-12-14,14
935,2,2023-12-01,46
360,1,2023-12-11,11
371,2,2023-11-01,16
935,3,2023-12-28,43
225,2,2023-12-15,16
253,1,2023-10-14,44
486,2,2023-11-13,20
798,2,2023-12-13,31
727,2,2023-12-28,20
471,1,2023-12-06,41
782,1,2023-12-20,16
498,3,2023-11-26,15
829,2,2023-12-23,49
60,1,2023-12-20,4
393,3,2023-10-18,34
880,3,2023-10-11,27
831,1,2023-10-06,18
987,2,2023-12-10,40
240,3,2023-12-27,28
284,1,2023-11-15,34
670,1,2023-10-23,39
993,1,2023-12-21,49
550,1,2023-11-09,27
664,1,2023-10-06,38
584,1,2023-11-02,50
422,2,2023-10-12,36
930,1,2023-10-01,48
195,1,2023-10-14,6
914,3,2023-11-22,36
673,1,2023-11-18,30
813,3,2023-11-29,36
313,3,2023-12-14,27
865,2,2023-12-21,35
591,2,2023-12-16,15
21,2,2023-12-10,32
298,1,2023-10-05,34
854,1,2023-11-04,21
33,1,2023-10-31,42
101,1,2023-12-25,17
978,3,2023-12-07,31
946,2,2023-11-07,22
16,3,2023-11-12,22
951,2,2023-12-29,29
523,3,2023-12-24,45
720,2,2023-11-02,50
640,3,2023-10-08,20
314,3,2023-12-10,12
733,1,2023-12-15,41
339,3,2023-10-30,9
45,1,2023-11-02,9
458,2,2023-12-24,11
919,2,2023-10-30,40
758,1,2023-12-24,34
751,2,2023-11-08,41
750,3,2023-12-29,43
232,1,2023-12-27,43
786,3,2023-11-01,46
168,1,2023-10-11,18
618,1,2023-11-12,17
943,3,2023-10-22,23
368,3,2023-12-01,15
482,1,2023-10-14,37
99,3,2023-10-23,47
121,3,2023-10-23,4
9,2,2023-12-12,14
340,3,2023-12-08,24
769,1,2023-11-28,16
1000,1,2023-10-10,0
33,3,2023-10-03,45
131,2,2023-12-09,20
440,3,2023-12-07,12
194,3,2023-10-28,27
271,2,2023-12-19,17
895,1,2023-11-30,19
370,2,2023-12-24,13
815,1,2023-11-15,50
844,2,2023-11-23,31
