ID_CUST,ID_SMS,DATE,NUM_TEXT
535,2,2023-11-11,41
23,2,2023-10-06,35
369,1,2023-11-20,26
511,3,2023-11-30,37
163,3,2023-12-28,44
605,2,2023-12-22,4
170,3,2023-10-21,2
288,3,2023-11-15,23
616,1,2023-11-02,32
228,3,2023-12-08,19
60,1,2023-12-27,37
947,1,2023-12-15,5
320,2,2023-11-20,11
140,1,2023-11-07,13
769,2,2023-11-27,43
782,2,2023-10-10,15
120,2,2023-10-22,24
619,1,2023-11-13,32
868,1,2023-11-23,21
515,2,2023-12-05,39
97,1,2023-10-23,42
164,3,2023-10-06,7
934,1,2023-10-14,7
539,2,2023-10-28,33
982,1,2023-11-25,16
197,2,2023-12-03,39
176,2,2023-11-13,21
186,3,2023-11-06,24
590,2,2023-10-05,33
878,1,2023-12-14,47
239,1,2023-11-18,19
353,2,2023-11-02,47
875,1,2023-10-14,40
776,1,2023-10-12,4
458,3,2023-12-23,2
158,3,2023-10-03,20
369,2,2023-12-09,13
695,1,2023-11-03,12
576,2,2023-12-17,24
231,2,2023-10-25,17
269,2,2023-10-01,28
333,3,2023-11-10,43
936,2,2023-10-15,32
573,3,2023-12-21,18
760,1,2023-12-12,9
803,3,2023-12-22,16
729,2,2023-11-17,43
993,1,2023-12-01,38
809,2,2023-10-30,30
438,1,2023-12-18,22
878,2,2023-10-24,31
384,1,2023-11-09,27
187,1,2023-12-19,26
87,3,2023-12-08,46
903,1,2023-10-27,14
366,3,2023-12-08,32
23,1,2023-12-24,49
90,1,2023-10-12,40
102,2,2023-10-16,39
953,1,2023-11-26,47
631,1,2023-10-09,18
91,1,2023-10-04,23
717,2,2023-10-31,29
211,1,2023-12-20,44
451,1,2023-10-27,37
802,2,2023-12-26,44
424,2,2023-12-20,24
612,2,2023-11-11,6
309,2,2023-11-02,19
636,1,2023-12-01,19
305,3,2023-12-07,29
945,1,2023-10-18,4
824,1,2023-11-09,39
782,1,2023-10-26,47
635,2,2023-10-14,37
717,3,2023-10-24,44
410,3,2023-12-01,32
705,1,2023-10-29,4
603,1,2023-11-09,9
576,3,2023-12-17,39
209,2,2023-10-12,47
474,2,2023-11-07,47
781,2,2023-10-14,7
378,3,2023-11-29,41
775,1,2023-11-20,31
888,1,2023-10-15,5
651,3,2023-12-27,39
87,2,2023-11-15,17
85,1,2023-11-19,33
862,3,2023-12-13,18
100,2,2023-11-29,37
281,2,2023-12-28,42
370,3,2023-12-19,34
822,1,2023-11-13,36
432,2,2023-11-20,33
120,2,2023-11-06,9
970,3,2023-10-25,32
414,1,2023-10-09,12
920,1,2023-11-29,28
170,3,2023-11-20,7
403,3,2023-11-17,38
786,3,2023-11-13,22
225,3,2023-12-14,34
9,2,2023-11-06,42
907,3,2023-10-15,18
22,3,2023-10-29,42
130,3,2023-12-17,31
966,2,2023-11-23,43
102,1,2023-11-12,11
78,2,2023-11-06,7
651,3,2023-12-03,43
310,1,2023-10-25,32
338,3,2023-10-26,44
772,3,2023-11-12,19
55,1,2023-10-01,22
211,1,2023-11-12,30
192,2,2023-12-02,24
721,3,2023-12-05,47
178,1,2023-12-01,48
761,2,2023-10-24,31
384,3,2023-10-22,12
613,3,2023-11-25,22
950,2,2023-12-25,12
70,2,2023-10-15,12
943,1,2023-11-20,41
689,1,2023-12-02,3
924,2,2023-10-04,34
580,3,2023-10-09,31
928,1,2023-12-22,29
60,1,2023-12-26,49
209,1,2023-10-24,6
525,1,2023-12-04,20
647,1,2023-11-25,2
904,3,2023-10-26,39
365,1,2023-10-31,3
621,1,2023-10-10,20
928,3,2023-12-04,19
62,2,2023-11-23,27
8,2,2023-12-26,46
689,1,2023-12-12,49
633,2,2023-11-26,46
702,2,2023-11-28,48
176,2,2023-12-02,33
416,3,2023-12-23,38
532,2,2023-11-05,8
421,1,2023-11-22,24
574,3,2023-11-15,23
976,3,2023-12-28,13
233,1,2023-10-03,41
480,3,2023-12-19,49
857,3,2023-10-15,11
140,2,2023-11-07,18
173,3,2023-12-12,11
592,1,2023-11-29,27
677,3,2023-10-30,36
331,3,2023-11-26,18
143,2,2023-12-30,17
477,3,2023-11-14,3
491,1,2023-12-06,20
5,3,2023-11-22,17
612,2,2023-11-29,12
260,1,2023-10-07,9
382,2,2023-12-15,20
521,1,2023-11-19,50
474,1,2023-10-06,44
978,3,2023-10-25,45
739,2,2023-12-22,23
797,2,2023-12-25,22
513,1,2023-10-18,39
216,1,2023-11-11,4
309,3,2023-11-30,5
413,3,2023-11-18,42
426,1,2023-10-13,28
420,1,2023-12-24,36
84,1,2023-12-12,14
300,1,2023-12-14,6
577,1,2023-11-14,14
46,3,2023-10-14,2
594,2,2023-11-24,21
536,3,2023-11-17,37
135,2,2023-12-03,23
492,3,2023-12-06,47
249,1,2023-10-10,46
697,3,2023-10-05,3
51,2,2023-11-27,31
109,2,2023-10-22,2
884,2,2023-10-10,28
14,2,2023-10-27,39
981,2,2023-11-22,4
840,3,2023-10-13,34
857,3,2023-11-13,47
991,2,2023-10-07,11
56,1,2023-10-21,19
212,2,2023-10-12,11
259,3,2023-11-12,9
137,1,2023-11-06,42
873,2,2023-10-12,17
299,1,2023-11-30,50
513,2,2023-12-10,9
35,3,2023-10-19,41
979,1,2023-10-14,47
210,2,2023-11-25,21
512,2,2023-10-29,17
379,2,2023-10-12,37
29,1,2023-11-25,20
549,3,2023-10-05,47
797,2,2023-12-15,21
397,3,2023-12-11,49
118,3,2023-11-26,45
613,1,2023-12-05,8
620,2,2023-10-02,47
473,1,2023-10-25,6
68,3,2023-10-11,50
536,1,2023-10-08,18
240,2,2023-10-30,31
213,1,2023-10-05,26
951,1,2023-10-15,38
139,1,2023-11-14,33
130,1,2023-11-05,37
352,2,2023-11-23,45
757,1,2023-10-12,36
941,3,2023-11-06,50
982,2,2023-12-21,42
635,3,2023-10-15,48
898,2,2023-12-02,24
983,2,2023-12-25,10
260,1,2023-11-28,28
444,2,2023-12-02,26
989,1,2023-10-12,29
677,3,2023-11-14,16
757,3,2023-12-30,31
726,1,2023-11-29,21
356,1,2023-11-06,47
546,1,2023-11-30,42
303,1,2023-10-03,20
783,1,2023-10-20,50
891,1,2023-10-09,24
832,1,2023-11-21,48
853,2,2023-11-29,38
476,3,2023-12-15,38
338,3,2023-12-06,3
118,3,2023-12-25,43
805,3,2023-10-14,15
197,2,2023-10-28,24
558,1,2023-11-19,30
967,2,2023-10-24,29
602,3,2023-10-11,38
485,3,2023-11-19,47
149,1,2023-10-03,37
62,2,2023-12-06,10
553,2,2023-10-11,14
140,1,2023-12-28,16
166,2,2023-10-02,21
700,3,2023-12-27,41
197,2,2023-12-29,21
17,2,2023-10-03,34
889,2,2023-10-22,42
972,2,2023-12-12,48
926,2,2023-12-27,30
380,2,2023-10-05,23
443,1,2023-10-03,8
282,1,2023-12-15,45
492,1,2023-12-02,10
959,3,2023-12-21,23
671,3,2023-12-03,43
636,1,2023-12-01,8
982,3,2023-10-25,2
204,2,2023-11-10,32
557,1,2023-12-28,19
550,3,2023-10-02,18
6,2,2023-11-23,16
793,1,2023-11-28,33
945,2,2023-11-21,29
716,2,2023-12-21,48
73,2,2023-12-25,17
291,1,2023-10-04,12
359,1,2023-12-24,6
575,2,2023-11-07,16
933,1,2023-10-15,40
723,1,2023-11-24,15
649,3,2023-11-14,48
284,2,2023-12-08,6
212,1,2023-10-10,46
666,2,2023-12-01,18
446,2,2023-11-13,17
157,1,2023-12-01,46
723,2,2023-11-06,27
123,3,2023-12-26,9
711,2,2023-10-04,47
267,1,2023-11-03,41
777,2,2023-12-11,20
547,1,2023-11-05,4
94,2,2023-11-19,16
792,1,2023-10-01,29
37,3,2023-10-09,9
535,1,2023-11-10,18
194,2,2023-10-05,20
343,2,2023-10-06,19
84,3,2023-10-05,48
492,3,2023-10-29,44
586,2,2023-10-27,32
905,1,2023-12-16,3
573,1,2023-11-26,31
822,3,2023-11-12,8
995,2,2023-11-04,32
309,1,2023-12-23,42
388,3,2023-12-11,44
365,1,2023-11-08,10
145,3,2023-12-19,8
699,3,2023-10-13,21
695,1,2023-11-21,27
131,2,2023-10-25,48
3,1,2023-12-30,23
125,2,2023-10-13,43
341,3,2023-11-12,21
344,1,2023-10-25,49
664,3,2023-12-24,23
168,3,2023-10-05,40
509,1,2023-10-07,48
103,3,2023-11-02,21
389,2,2023-12-10,13
457,3,2023-12-30,10
290,2,2023-12-05,27
149,3,2023-11-22,16
928,2,2023-11-15,42
46,3,2023-10-13,16
628,3,2023-11-04,26
99,3,2023-10-21,45
886,1,2023-12-10,30
393,3,2023-10-05,33
102,3,2023-12-21,28
923,3,2023-12-06,8
117,1,2023-11-14,34
924,1,2023-11-17,10
282,3,2023-10-31,5
636,2,2023-11-14,25
174,1,2023-10-14,49
596,3,2023-11-01,18
865,1,2023-12-24,24
260,2,2023-12-17,14
124,2,2023-11-12,46
71,1,2023-12-12,49
885,2,2023-11-27,11
606,3,2023-10-17,35
41,1,2023-11-15,9
719,1,2023-10-26,19
69,2,2023-12-29,45
488,3,2023-10-07,38
99,1,2023-12-28,24
519,1,2023-12-13,45
893,1,2023-10-15,4
393,1,2023-11-07,46
447,2,2023-12-07,49
330,2,2023-11-10,35
171,2,2023-11-29,35
802,2,2023-11-01,25
664,1,2023-10-23,43
727,1,2023-12-14,12
514,2,2023-11-24,50
583,1,2023-10-05,13
49,2,2023-12-04,29
894,2,2023-11-07,41
167,3,2023-11-26,28
803,2,2023-11-29,10
34,3,2023-11-05,12
118,3,2023-12-27,24
310,3,2023-10-01,18
629,2,2023-11-20,5
927,1,2023-12-16,11
326,2,2023-10-18,4
55,2,2023-12-22,22
913,1,2023-11-13,21
408,1,2023-11-30,34
228,3,2023-10-15,21
688,1,2023-11-08,34
902,2,2023-12-05,49
546,1,2023-11-04,31
372,2,2023-10-03,40
766,2,2023-11-07,8
513,2,2023-12-16,41
840,1,2023-10-07,23
72,3,2023-11-03,39
666,2,2023-11-17,40
239,3,2023-11-27,46
725,1,2023-12-13,11
230,1,2023-11-24,32
293,1,2023-12-03,19
166,1,2023-10-17,43
402,1,2023-11-06,27
613,2,2023-11-30,10
16,2,2023-11-09,32
941,3,2023-10-07,49
562,3,2023-10-23,20
593,1,2023-12-22,33
937,2,2023-11-23,2
9,3,2023-10-30,2
35,3,2023-11-29,29
209,1,2023-11-15,48
344,1,2023-11-23,6
502,2,2023-10-08,32
36,2,2023-12-27,16
44,2,2023-12-15,41
309,2,2023-10-20,17
189,1,2023-11-06,42
522,2,2023-12-21,42
2,2,2023-11-12,20
989,2,2023-11-02,13
969,3,2023-10-19,44
56,2,2023-11-13,6
188,2,2023-10-21,36
637,1,2023-12-02,6
66,1,2023-12-07,6
474,3,2023-10-03,38
315,1,2023-11-28,8
927,2,2023-11-18,46
778,1,2023-11-30,13
614,3,2023-10-20,47
425,1,2023-11-15,14
857,2,2023-12-08,12
481,2,2023-11-28,16
206,1,2023-11-09,11
37,2,2023-12-02,4
139,3,2023-10-08,34
261,1,2023-11-25,20
138,1,2023-10-26,38
661,1,2023-11-09,29
929,3,2023-11-10,42
903,3,2023-11-08,11
556,3,2023-11-10,35
707,1,2023-10-27,20
945,2,2023-11-21,18
491,3,2023-10-15,33
661,1,2023-11-22,18
765,1,2023-10-11,21
468,1,2023-12-27,6
604,3,2023-11-12,10
886,3,2023-12-24,50
909,1,2023-12-19,4
322,3,2023-12-20,22
170,3,2023-11-25,31
109,3,2023-10-15,3
243,1,2023-12-13,41
922,1,2023-10-13,24
192,1,2023-12-24,24
158,3,2023-10-02,9
945,2,2023-11-30,50
19,3,2023-10-28,21
868,3,2023-11-04,8
722,1,2023-12-03,25
597,2,2023-10-23,21
479,1,2023-11-06,36
196,3,2023-10-24,26
814,3,2023-10-31,42
682,1,2023-11-16,34
142,3,2023-10-07,29
763,3,2023-12-22,45
327,2,2023-10-17,8
269,2,2023-10-27,24
469,3,2023-12-28,50
580,1,2023-11-15,34
486,2,2023-11-30,16
98,1,2023-10-22,41
223,2,2023-11-16,30
331,2,2023-11-05,3
138,1,2023-11-01,21
877,3,2023-11-24,2
685,1,2023-11-25,2
272,3,2023-10-24,28
404,2,2023-12-10,33
869,2,2023-11-29,4
655,2,2023-11-16,31
703,2,2023-11-12,37
447,3,2023-10-25,16
948,2,2023-12-17,22
139,1,2023-10-03,35
122,2,2023-10-07,35
744,2,2023-11-27,20
349,3,2023-11-11,32
281,2,2023-10-06,16
387,1,2023-12-01,40
432,2,2023-11-29,12
447,1,2023-11-01,28
975,3,2023-12-11,18
584,2,2023-12-29,25
66,2,2023-11-03,44
330,3,2023-11-08,49
406,2,2023-12-04,27
525,3,2023-10-02,27
361,2,2023-12-17,6
154,2,2023-10-31,9
919,1,2023-10-30,13
977,2,2023-10-04,35
160,1,2023-12-10,37
955,2,2023-10-02,22
29,3,2023-12-08,37
335,2,2023-10-01,23
699,1,2023-12-11,11
233,3,2023-10-20,42
931,2,2023-12-24,14
265,2,2023-11-06,30
758,3,2023-12-13,33
553,2,2023-10-16,33
990,2,2023-11-06,38
948,3,2023-11-02,16
38,3,2023-12-15,16
207,3,2023-10-26,36
973,1,2023-12-28,35
925,2,2023-11-03,20
90,2,2023-11-27,16
287,3,2023-12-16,31
550,3,2023-10-28,10
861,3,2023-12-11,32
659,3,2023-12-20,46
404,1,2023-11-21,48
297,1,2023-11-21,25
482,3,2023-11-05,20
947,3,2023-11-29,2
225,2,2023-12-25,37
607,3,2023-11-01,16
267,2,2023-10-08,6
929,1,2023-11-07,4
565,3,2023-11-30,9
763,1,2023-11-17,15
962,1,2023-10-23,50
355,2,2023-10-16,32
264,3,2023-10-14,14
514,2,2023-10-30,39
311,2,2023-12-14,24
342,1,2023-10-13,9
246,2,2023-12-12,39
78,2,2023-12-11,29
577,2,2023-12-28,29
137,2,2023-12-27,33
912,2,2023-10-06,20
850,2,2023-11-27,18
833,2,2023-12-27,25
602,3,2023-11-02,27
264,1,2023-11-11,48
826,2,2023-11-12,47
999,1,2023-11-16,28
125,1,2023-12-24,27
844,2,2023-10-26,26
733,3,2023-10-07,48
340,3,2023-12-04,23
373,2,2023-12-02,37
78,3,2023-12-24,16
106,1,2023-10-25,7
345,3,2023-12-27,37
693,2,2023-11-29,39
799,1,2023-12-27,7
564,3,2023-11-15,49
330,2,2023-10-21,6
875,3,2023-11-08,48
119,3,2023-10-22,35
951,2,2023-10-17,2
596,2,2023-11-14,40
272,1,2023-10-27,27
639,1,2023-10-13,22
388,3,2023-11-02,22
751,3,2023-12-14,12
473,3,2023-12-25,47
164,3,2023-11-25,30
928,1,2023-10-06,37
923,1,2023-12-10,22
942,3,2023-10-29,47
763,3,2023-10-27,17
858,3,2023-11-21,22
710,1,2023-10-18,35
164,3,2023-11-23,13
261,1,2023-12-08,27
307,3,2023-10-09,46
316,2,2023-10-27,45
683,3,2023-11-10,25
744,3,2023-12-03,17
26,1,2023-11-01,44
553,2,2023-11-02,44
131,1,2023-12-16,32
857,1,2023-10-09,6
699,1,2023-12-17,46
95,3,2023-10-21,38
276,2,2023-11-25,8
521,3,2023-11-07,46
858,3,2023-10-24,37
845,2,2023-11-06,38
604,2,2023-11-19,41
492,2,2023-11-29,30
576,3,2023-12-14,22
969,2,2023-11-10,39
544,3,2023-10-30,31
351,2,2023-12-17,35
34,2,2023-10-14,13
430,1,2023-11-22,22
343,2,2023-11-25,29
238,2,2023-10-28,18
517,1,2023-11-25,15
200,1,2023-10-16,10
147,3,2023-10-07,38
372,3,2023-11-19,31
115,3,2023-11-13,37
420,2,2023-12-19,44
896,1,2023-11-09,19
125,2,2023-11-25,46
866,1,2023-11-06,9
226,3,2023-12-27,28
253,1,2023-11-26,18
603,1,2023-10-26,9
747,2,2023-11-28,27
966,1,2023-11-27,4
195,3,2023-12-24,29
780,3,2023-10-01,13
79,3,2023-12-02,6
33,1,2023-12-08,21
814,1,2023-12-12,15
972,3,2023-11-02,11
850,1,2023-11-29,45
257,1,2023-11-07,15
212,3,2023-10-09,38
736,3,2023-11-10,36
882,3,2023-11-19,26
520,2,2023-12-01,39
841,1,2023-10-27,46
662,1,2023-11-01,46
828,3,2023-10-18,48
62,3,2023-12-03,30
657,3,2023-11-10,25
486,2,2023-10-24,49
101,3,2023-12-17,10
360,3,2023-10-27,42
659,3,2023-12-12,9
683,2,2023-12-19,18
236,3,2023-11-08,46
981,1,2023-12-08,45
697,3,2023-12-22,20
741,1,2023-11-05,5
605,2,2023-12-29,15
117,3,2023-11-23,39
618,3,2023-12-29,20
685,3,2023-11-04,28
987,2,2023-11-09,21
464,1,2023-10-26,46
909,1,2023-10-18,30
389,3,2023-11-12,19
86,1,2023-12-05,48
32,3,2023-12-03,3
1,1,2023-10-07,47
135,3,2023-12-07,36
442,3,2023-11-13,4
147,2,2023-11-09,11
696,1,2023-10-10,8
444,3,2023-12-29,19
52,2,2023-10-20,21
960,2,2023-10-05,38
399,1,2023-10-28,10
638,3,2023-11-21,13
559,3,2023-10-17,25
471,3,2023-12-03,42
890,1,2023-10-30,21
89,2,2023-11-12,43
98,1,2023-10-20,20
25,1,2023-11-09,47
552,1,2023-10-12,29
454,2,2023-12-13,29
734,2,2023-10-08,14
259,1,2023-12-22,15
169,3,2023-12-26,24
600,3,2023-12-09,24
638,3,2023-10-02,20
231,3,2023-12-06,36
281,3,2023-10-08,4
40,2,2023-11-17,7
940,3,2023-12-18,2
986,1,2023-10-14,31
830,1,2023-10-14,37
284,2,2023-10-30,10
783,3,2023-12-21,22
311,1,2023-11-06,40
316,3,2023-10-22,8
92,1,2023-12-18,15
954,3,2023-10-21,49
142,1,2023-10-16,19
525,2,2023-11-04,3
192,2,2023-11-05,7
583,2,2023-11-28,27
13,2,2023-11-25,39
960,1,2023-11-02,24
338,3,2023-12-19,21
626,2,2023-11-30,6
278,2,2023-12-09,38
111,3,2023-11-13,20
760,3,2023-10-05,21
560,2,2023-11-01,48
870,2,2023-10-16,36
467,3,2023-11-23,38
153,3,2023-10-21,35
653,3,2023-11-08,25
409,1,2023-11-02,6
679,1,2023-12-08,3
711,2,2023-10-12,21
437,1,2023-11-10,18
436,1,2023-10-09,18
922,2,2023-11-26,39
158,1,2023-10-30,14
577,3,2023-10-04,49
327,3,2023-10-25,20
666,2,2023-11-18,33
923,3,2023-11-13,25
646,3,2023-11-14,23
425,3,2023-11-18,18
514,2,2023-12-06,40
330,2,2023-11-18,10
64,3,2023-12-10,49
333,3,2023-10-10,18
407,3,2023-10-05,34
398,2,2023-11-29,30
376,1,2023-12-19,9
918,3,2023-12-01,17
324,1,2023-11-30,26
251,2,2023-12-19,22
177,1,2023-11-19,3
562,1,2023-10-07,36
947,1,2023-11-24,2
852,1,2023-10-02,25
761,1,2023-12-10,37
238,2,2023-11-16,28
468,1,2023-10-11,5
256,2,2023-12-17,23
249,3,2023-11-18,3
715,1,2023-11-23,7
750,1,2023-10-11,14
120,1,2023-10-22,46
878,2,2023-12-04,4
340,3,2023-11-04,46
489,3,2023-10-14,4
929,1,2023-11-26,41
672,2,2023-10-18,39
759,2,2023-11-24,19
291,3,2023-11-02,19
757,1,2023-10-12,7
886,1,2023-10-04,44
52,2,2023-10-04,46
638,1,2023-12-27,41
192,2,2023-10-31,28
883,3,2023-12-19,2
617,1,2023-12-20,9
931,2,2023-11-06,14
259,2,2023-12-05,6
817,3,2023-12-27,2
616,1,2023-11-11,17
840,2,2023-10-18,15
953,2,2023-11-27,50
266,2,2023-10-24,49
177,1,2023-11-12,33
27,2,2023-12-20,12
504,1,2023-10-12,40
797,3,2023-10-30,17
605,3,2023-10-11,29
226,1,2023-12-09,25
671,3,2023-10-18,37
5,2,2023-12-13,5
884,2,2023-11-12,4
990,3,2023-11-07,36
778,1,2023-12-07,22
258,2,2023-11-04,3
789,1,2023-11-19,27
290,3,2023-11-15,48
716,3,2023-10-16,41
759,1,2023-12-11,21
332,1,2023-10-19,39
113,3,2023-12-06,11
573,1,2023-10-14,23
276,3,2023-10-16,29
266,1,2023-12-09,11
481,3,2023-12-13,15
574,1,2023-12-03,22
860,2,2023-12-10,31
656,2,2023-12-20,29
4,3,2023-10-04,30
125,3,2023-12-19,42
12,3,2023-11-27,40
818,2,2023-10-23,21
300,2,2023-12-23,30
848,2,2023-11-25,50
93,1,2023-10-28,4
310,2,2023-11-02,19
990,1,2023-11-07,7
906,3,2023-12-01,39
217,2,2023-11-19,17
622,2,2023-11-14,5
810,2,2023-12-05,18
95,3,2023-11-02,26
720,1,2023-12-11,28
431,3,2023-10-17,24
709,2,2023-10-14,49
622,3,2023-10-31,31
52,1,2023-12-18,28
367,3,2023-10-15,37
773,1,2023-11-29,40
226,1,2023-10-20,43
146,2,2023-12-24,16
956,1,2023-10-18,50
385,3,2023-11-14,10
251,3,2023-12-27,28
730,3,2023-11-21,45
164,3,2023-10-29,26
667,1,2023-12-12,21
942,2,2023-11-08,14
374,2,2023-12-29,37
202,1,2023-12-28,26
124,2,2023-10-29,6
585,1,2023-10-13,16
951,3,2023-12-09,19
718,1,2023-12-18,36
2,2,2023-12-18,6
898,3,2023-11-26,7
773,2,2023-11-28,36
100,2,2023-10-14,2
475,3,2023-12-06,19
785,2,2023-11-01,20
63,3,2023-12-26,42
392,2,2023-11-03,43
922,2,2023-10-20,23
389,3,2023-12-11,2
642,2,2023-10-01,46
578,3,2023-12-25,21
648,2,2023-10-30,19
412,2,2023-12-09,7
190,2,2023-12-04,13
556,3,2023-11-17,35
595,1,2023-10-29,20
339,1,2023-12-30,47
123,1,2023-11-12,33
225,2,2023-10-23,14
878,2,2023-10-10,43
215,3,2023-12-07,35
172,1,2023-12-14,20
794,1,2023-10-04,9
603,2,2023-12-12,35
134,3,2023-10-28,6
454,2,2023-12-14,3
736,2,2023-12-26,34
395,1,2023-12-28,21
49,1,2023-11-29,19
819,1,2023-11-22,14
211,1,2023-12-12,38
6,1,2023-11-15,19
29,3,2023-10-13,17
864,3,2023-12-27,14
551,3,2023-10-12,21
733,1,2023-11-26,22
330,3,2023-10-27,35
651,3,2023-11-15,33
339,3,2023-12-24,33
286,1,2023-11-29,21
465,3,2023-10-15,48
266,3,2023-10-04,23
145,2,2023-12-20,27
612,3,2023-11-20,31
231,3,2023-10-16,7
375,1,2023-10-24,29
47,2,2023-12-17,34
894,3,2023-10-13,34
1,2,2023-12-11,8
824,2,2023-12-10,26
281,2,2023-10-17,32
439,3,2023-12-21,40
689,2,2023-11-05,47
18,3,2023-12-11,29
318,1,2023-12-09,12
252,3,2023-10-08,14
869,3,2023-11-30,38
64,3,2023-10-11,24
287,3,2023-11-09,20
247,3,2023-11-09,5
992,2,2023-12-30,12
476,1,2023-12-10,44
712,1,2023-12-06,20
742,2,2023-10-26,49
845,2,2023-12-01,4
502,2,2023-11-15,9
610,2,2023-11-01,29
9,1,2023-12-02,16
403,2,2023-12-15,36
62,3,2023-12-26,37
402,3,2023-10-27,24
498,2,2023-12-28,11
764,3,2023-10-12,29
692,2,2023-11-01,16
40,2,2023-11-20,34
78,3,2023-12-09,47
219,3,2023-10-27,5
330,3,2023-11-23,9
874,2,2023-12-25,33
495,1,2023-12-19,36
934,2,2023-12-02,9
865,3,2023-10-03,41
65,3,2023-12-12,27
872,2,2023-12-19,14
467,2,2023-10-22,12
459,2,2023-10-13,14
345,2,2023-11-14,38
952,1,2023-12-01,19
856,3,2023-11-26,43
529,2,2023-12-03,23
972,3,2023-12-03,32
644,1,2023-10-03,37
124,2,2023-12-27,3
335,3,2023-12-02,8
821,1,2023-12-09,33
468,3,2023-12-01,47
664,1,2023-10-16,29
521,3,2023-12-19,32
960,2,2023-10-03,5
930,2,2023-11-06,2
837,1,2023-10-25,14
800,1,2023-10-03,19
348,3,2023-12-12,45
499,3,2023-11-04,45
181,2,2023-11-24,31
446,3,2023-11-27,36
809,2,2023-11-14,16
313,1,2023-10-17,15
612,1,2023-11-27,32
837,1,2023-11-05,47
197,2,2023-10-28,18
548,3,2023-12-03,15
648,3,2023-11-07,13
436,3,2023-12-08,32
979,3,2023-11-21,50
137,1,2023-10-03,44
608,1,2023-10-04,2
180,1,2023-12-30,23
89,2,2023-12-05,3
316,1,2023-11-20,14
109,2,2023-12-01,42
897,3,2023-11-19,10
301,2,2023-11-29,16
331,2,2023-10-26,13
895,3,2023-12-11,2
384,1,2023-11-07,23
490,1,2023-11-09,38
813,3,2023-11-17,16
295,1,2023-10-14,15
533,2,2023-11-24,28
432,1,2023-11-30,22
37,2,2023-11-09,22
100,3,2023-10-10,40
392,3,2023-10-16,3
914,2,2023-11-11,50
302,3,2023-10-01,11
845,1,2023-12-07,22
80,2,2023-10-08,32
992,1,2023-11-16,50
730,2,2023-12-24,45
660,2,2023-10-23,44
838,3,2023-11-19,42
12,1,2023-12-09,36
345,1,2023-10-06,40
47,2,2023-11-24,43
129,1,2023-12-17,18
951,1,2023-12-03,27
814,2,2023-11-16,23
233,1,2023-11-13,45
781,2,2023-12-01,25
400,2,2023-11-23,9
468,1,2023-11-14,3
620,3,2023-11-17,42
747,2,2023-12-11,44
357,1,2023-11-26,36
112,3,2023-11-24,15
767,3,2023-10-10,3
53,2,2023-11-04,8
525,2,2023-10-07,50
791,2,2023-11-10,36
675,1,2023-12-16,32
574,2,2023-11-23,30
452,1,2023-11-27,42
94,3,2023-12-07,25
379,1,2023-10-09,11
139,3,2023-11-26,41
665,2,2023-10-02,14
430,3,2023-10-07,5
746,1,2023-12-10,32
32,1,2023-10-26,40
490,2,2023-12-22,30
55,1,2023-11-10,39
200,3,2023-10-14,38
431,3,2023-12-26,8
641,2,2023-12-11,25
811,3,2023-10-08,25
397,3,2023-11-10,24
940,3,2023-12-15,30
695,1,2023-12-05,46
41,3,2023-12-23,35
304,3,2023-10-14,4
572,2,2023-12-03,38
514,3,2023-11-11,29
178,1,2023-11-08,43
567,3,2023-11-21,28
981,1,2023-10-21,11
608,2,2023-11-29,25
747,1,2023-10-28,32
621,1,2023-12-06,29
923,2,2023-10-17,45
747,2,2023-12-20,27
283,2,2023-10-26,7
379,2,2023-12-21,47
236,3,2023-11-06,6
859,3,2023-10-13,46
292,2,2023-12-14,37
193,3,2023-12-19,13
742,2,2023-10-20,42
542,3,2023-12-26,34
25,2,2023-12-06,42
159,2,2023-11-20,26
590,1,2023-11-26,12
163,1,2023-10-10,16
944,1,2023-11-06,48
510,2,2023-11-21,34
822,2,2023-10-01,44
813,1,2023-12-06,14
395,1,2023-10-22,47
417,2,2023-10-25,9
656,1,2023-10-12,50
12,3,2023-10-09,18
642,1,2023-12-26,12
10,3,2023-10-08,40
994,2,2023-12-04,34
202,2,2023-11-10,26
771,2,2023-10-18,7
115,1,2023-10-28,16
941,3,2023-10-21,21
1000,1,2023-12-25,34
214,1,2023-11-13,38
850,1,2023-12-17,45
933,3,2023-10-16,2
594,2,2023-10-21,31
190,3,2023-10-08,49
302,2,2023-10-21,47
889,1,2023-11-10,39
147,3,2023-12-14,25
460,2,2023-10-30,46
872,3,2023-12-29,37
698,3,2023-11-03,30
135,2,2023-10-27,25
775,2,2023-10-14,42
369,1,2023-12-20,12
514,3,2023-12-18,50
415,1,2023-10-02,29
63,1,2023-10-04,43
407,2,2023-12-17,29
463,1,2023-12-08,16
167,3,2023-11-20,25
593,2,2023-10-13,36
129,3,2023-12-21,43
61,3,2023-11-20,44
38,1,2023-11-15,48
348,1,2023-12-30,19
868,1,2023-12-08,17
678,3,2023-12-20,18
258,1,2023-11-06,31
631,2,2023-10-10,45
793,2,2023-12-12,3
499,1,2023-12-03,32
986,3,2023-10-24,25
165,1,2023-11-24,28
468,2,2023-12-02,26
272,3,2023-12-10,6
675,2,2023-12-13,3
366,3,2023-11-14,13
154,1,2023-12-04,45
127,2,2023-10-29,50
16,1,2023-10-23,44
962,2,2023-12-24,36
318,2,2023-10-19,27
